departamento,fecha,precip_mm,temp_celsius
Cundinamarca,2021-08-28,16.057271636180207,17.296644463476373
Cundinamarca,2021-08-29,13.372128141851958,17.195482386337936
Cundinamarca,2021-08-30,6.573161125585439,16.800860034172672
Cundinamarca,2021-08-31,2.9701143965016708,16.33677730700175
Cundinamarca,2021-09-01,2.054456139463834,16.455847328562673
Cundinamarca,2021-09-02,0.3630419955330407,17.10418149525332
Cundinamarca,2021-09-03,7.783677258335182,17.1636120359139
Cundinamarca,2021-09-04,8.823492468125384,17.4352194937186
Cundinamarca,2021-09-05,3.2150104357342344,17.061276328219698
Cundinamarca,2021-09-06,17.784948409702157,16.595351054027514
Cundinamarca,2021-09-07,0.0084613538839151,16.819387227895223
Cundinamarca,2021-09-08,0.8713402127551942,17.051145628904592
Cundinamarca,2021-09-09,0.3455638269293851,17.659353661726374
Cundinamarca,2021-09-10,4.414360788892068,17.411180740370217
Cundinamarca,2021-09-11,6.877886706221106,16.918310382502295
Cundinamarca,2021-09-12,3.952751208645955,16.77371257664368
Cundinamarca,2021-09-13,0.0978386497188828,16.703536242605264
Cundinamarca,2021-09-14,0.9476027508719614,17.15346584347065
Cundinamarca,2021-09-15,3.512594386745942,17.130591689600244
Cundinamarca,2021-09-16,0.4057117734863131,16.778704090397383
Cundinamarca,2021-09-17,0.0195953895712345,16.71136572616294
Cundinamarca,2021-09-18,0.0,17.207107905375615
Cundinamarca,2021-09-19,1.2118728827864325,17.634175857114727
Cundinamarca,2021-09-20,1.172341868870349,17.451572611982336
Cundinamarca,2021-09-21,2.1971065854879384,17.217367257830233
Cundinamarca,2021-09-22,1.5621819917971906,17.18262112213968
Cundinamarca,2021-09-23,9.128473258820575,16.721080241302946
Cundinamarca,2021-09-24,1.5111513101877123,17.109611657837625
Cundinamarca,2021-09-25,0.9100767833496908,17.054577433101382
Cundinamarca,2021-09-26,0.0,17.268570327693375
Cundinamarca,2021-09-27,0.0,17.479543238288606
Cundinamarca,2021-09-28,9.421045225879624,17.3102395136405
Cundinamarca,2021-09-29,8.216312464657875,16.978872770277345
Cundinamarca,2021-09-30,6.828120685117304,15.969078287409069
Cundinamarca,2021-10-01,1.3012228523213158,16.561433051439092
Cundinamarca,2021-10-02,0.9104147655288326,17.01051430261549
Cundinamarca,2021-10-03,2.173568919737236,17.8507501921905
Cundinamarca,2021-10-04,5.795300893455414,17.78578118386816
Cundinamarca,2021-10-05,10.870437790658745,17.741685471067942
Cundinamarca,2021-10-06,4.50586283044012,17.241892548078603
Cundinamarca,2021-10-07,6.129176714019412,17.328196917128665
Cundinamarca,2021-10-08,8.631816100897797,17.315732788517188
Cundinamarca,2021-10-09,15.732691616981471,17.040711452419227
Cundinamarca,2021-10-10,4.261053721499065,17.361105421831834
Cundinamarca,2021-10-11,11.197219604212066,16.321146527242167
Cundinamarca,2021-10-12,0.0151071491079489,17.250527718764587
Cundinamarca,2021-10-13,1.8903625534771324,17.63147221806584
Cundinamarca,2021-10-14,5.289244544496218,17.6545364492595
Cundinamarca,2021-10-15,7.054434922833676,17.644488563097582
Cundinamarca,2021-10-16,16.985171953863656,17.630802579230615
Cundinamarca,2021-10-17,8.19074081841099,16.478555449660846
Cundinamarca,2021-10-18,0.097024653345447,16.619502785886915
Cundinamarca,2021-10-19,2.6262108334312244,16.89919287516646
Cundinamarca,2021-10-20,4.5370628809748,17.349158783266578
Cundinamarca,2021-10-21,11.691044579858575,17.3685429191778
Cundinamarca,2021-10-22,8.542971375622459,17.10343612941803
Cundinamarca,2021-10-23,5.881666772866128,17.182768606754177
Cundinamarca,2021-10-24,7.875305670021984,17.224710546974762
Cundinamarca,2021-10-25,2.122456176574291,17.454367220985112
Cundinamarca,2021-10-26,21.460043187750376,17.053253404208466
Cundinamarca,2021-10-27,10.805681751082854,16.418006643935517
Cundinamarca,2021-10-28,4.1564267358483455,16.804692030490834
Cundinamarca,2021-10-29,10.362390478100536,16.590928054623763
Cundinamarca,2021-10-30,11.202673835419573,16.77795670402726
Cundinamarca,2021-10-31,5.556839251731965,16.47047761820354
Cundinamarca,2021-11-01,4.7873480318616135,16.701950829409164
Cundinamarca,2021-11-02,2.573053289237936,16.696524632186218
Cundinamarca,2021-11-03,12.294227940225753,16.8156784085591
Cundinamarca,2021-11-04,11.264220185264309,16.513476595479272
Cundinamarca,2021-11-05,1.102281815731533,16.838411762720668
Cundinamarca,2021-11-06,0.0,17.01511549631267
Cundinamarca,2021-11-07,0.8315274807948636,17.022799761139236
Cundinamarca,2021-11-08,5.492604427251128,16.817264134141947
Cundinamarca,2021-11-09,15.531663358064304,16.72960348097785
Cundinamarca,2021-11-10,5.608968059366959,16.78271974295074
Cundinamarca,2021-11-11,1.720148262296189,17.16709762310524
Cundinamarca,2021-11-12,0.6387665188054824,17.281504035526694
Cundinamarca,2021-11-13,3.0449032401490554,17.31283627497847
Cundinamarca,2021-11-14,0.0478403246799561,17.275335269913104
Cundinamarca,2021-11-15,2.975989627930096,17.175412740837878
Cundinamarca,2021-11-16,0.4038459005557492,17.255041983643046
Cundinamarca,2021-11-17,0.1258140203304808,17.467702103740848
Cundinamarca,2021-11-18,0.0401085905413211,17.123541727936797
Cundinamarca,2021-11-19,0.0,16.86846147117879
Cundinamarca,2021-11-20,0.8332720184827268,17.187371273851404
Cundinamarca,2021-11-21,8.195067419433993,16.823572552585038
Cundinamarca,2021-11-22,7.584840344416618,16.7990514218437
Cundinamarca,2021-11-23,15.131668738892166,16.429974027115378
Cundinamarca,2021-11-24,4.11181743822341,16.247206307905287
Cundinamarca,2021-11-25,8.619752935072043,16.305533032875577
Cundinamarca,2021-11-26,5.421407567647021,16.53107958466918
Cundinamarca,2021-11-27,3.675827127429225,16.88462784725974
Cundinamarca,2021-11-28,1.6391871915266485,17.313122001561936
Cundinamarca,2021-11-29,2.298715051894526,17.211619392358102
Cundinamarca,2021-11-30,11.945782515693429,17.01801507875319
Cundinamarca,2021-12-01,0.488719552035436,16.899171380993895
Cundinamarca,2021-12-02,0.8292957494439727,17.077167930293886
Cundinamarca,2021-12-03,1.201989608325257,17.40754585187595
Cundinamarca,2021-12-04,4.297638199259911,17.14158664727747
Cundinamarca,2021-12-05,0.4282424629997306,17.136573827705853
Cundinamarca,2021-12-06,3.018202672873505,17.480858447017138
Cundinamarca,2021-12-07,1.6173430426327269,17.722206054966293
Cundinamarca,2021-12-08,0.1587959873260945,17.53491815910309
Cundinamarca,2021-12-09,4.698776753579192,17.996913830130516
Cundinamarca,2021-12-10,12.10367050402234,17.40972137622943
Cundinamarca,2021-12-11,15.840049993812505,17.397896844096802
Cundinamarca,2021-12-12,5.741171826101443,16.9343778074399
Cundinamarca,2021-12-13,0.0,16.432397109109864
Cundinamarca,2021-12-14,0.0,17.283982069593904
Cundinamarca,2021-12-15,0.0547353583803202,17.385348827104128
Cundinamarca,2021-12-16,0.3485507464082549,17.27183944924305
Cundinamarca,2021-12-17,0.055451762699816,17.26273351679374
Cundinamarca,2021-12-18,6.626767177015656,17.084548646478773
Cundinamarca,2021-12-19,0.5427233356024689,17.379333089088057
Cundinamarca,2021-12-20,0.2638033591338769,17.527559440989403
Cundinamarca,2021-12-21,0.3778245281915802,17.628946773310396
Cundinamarca,2021-12-22,0.0366019831128918,17.3136700482019
Cundinamarca,2021-12-23,0.3201533624662765,17.159110888643927
Cundinamarca,2021-12-24,3.009540642944965,17.561302814576106
Cundinamarca,2021-12-25,1.316097802477459,17.92365792661896
Cundinamarca,2021-12-26,8.267056359732763,17.604907082131117
Cundinamarca,2021-12-27,3.208319235015054,17.400326893970615
Cundinamarca,2021-12-28,2.312969808927852,17.705290207134325
Cundinamarca,2021-12-29,16.248116792195496,17.442558341871063
Cundinamarca,2021-12-30,1.0930442570464678,17.23588979130438
Cundinamarca,2021-12-31,1.1004170054549731,17.68062181051136
Cundinamarca,2022-01-01,7.523426511372402,17.603648321679426
Cundinamarca,2022-01-02,1.7035912386724437,17.64999205872592
Cundinamarca,2022-01-03,5.1174571911361,16.99740306682977
Cundinamarca,2022-01-04,0.0,17.103920380869567
Cundinamarca,2022-01-05,0.6107745972305028,17.230502704061088
Cundinamarca,2022-01-06,0.0,16.92173870693092
Cundinamarca,2022-01-07,2.058114388498377,16.555995774041122
Cundinamarca,2022-01-08,0.1897948802495169,16.64920698694529
Cundinamarca,2022-01-09,0.0,16.874152667072902
Cundinamarca,2022-01-10,2.4823218333264747,16.79139511834403
Cundinamarca,2022-01-11,0.2119236073883716,16.836630561475605
Cundinamarca,2022-01-12,0.0095816501194819,16.801365150770053
Cundinamarca,2022-01-13,0.2875633232332828,16.624561764980392
Cundinamarca,2022-01-14,2.5066643342855057,16.33082908814574
Cundinamarca,2022-01-15,3.6940011621233535,16.83616513547907
Cundinamarca,2022-01-16,1.1369645789609166,16.860001177983932
Cundinamarca,2022-01-17,2.0031124405313387,17.13723639396575
Cundinamarca,2022-01-18,0.7280661101056397,16.968002359414907
Cundinamarca,2022-01-19,0.3920486365041295,17.18369328973123
Cundinamarca,2022-01-20,0.0366884476449108,17.84515124736951
Cundinamarca,2022-01-21,0.1384861195095291,17.71441182046117
Cundinamarca,2022-01-22,4.120973519291557,17.706494701533888
Cundinamarca,2022-01-23,5.579594846134425,17.749133111379663
Cundinamarca,2022-01-24,0.3401060314369615,18.01061542445064
Cundinamarca,2022-01-25,7.800571132293197,17.73126685793883
Cundinamarca,2022-01-26,5.188553400207127,17.099329364524234
Cundinamarca,2022-01-27,0.2681341177974121,17.714251649438562
Cundinamarca,2022-01-28,0.0,17.733283485976347
Cundinamarca,2022-01-29,0.0483368297193722,17.235523083535274
Cundinamarca,2022-01-30,0.027319876051567,16.84741794629208
Cundinamarca,2022-01-31,0.1986685184449519,17.05184491393634
Cundinamarca,2022-02-01,0.0,16.92647401806507
Cundinamarca,2022-02-02,0.0,17.163117333608557
Cundinamarca,2022-02-03,0.0663933732243603,17.27658248457069
Cundinamarca,2022-02-04,4.354480406332202,17.44745826948582
Cundinamarca,2022-02-05,1.464571805830731,16.796709220493987
Cundinamarca,2022-02-06,0.0,16.192444096145717
Cundinamarca,2022-02-07,0.265947881614022,16.497400753391496
Cundinamarca,2022-02-08,34.98854753351037,16.045421968659117
Cundinamarca,2022-02-09,2.56773512826927,16.20641271367975
Cundinamarca,2022-02-10,9.685284014504932,16.668595321231955
Cundinamarca,2022-02-11,4.643592160079022,16.79398858429329
Cundinamarca,2022-02-12,2.4963259199544434,17.305514417859612
Cundinamarca,2022-02-13,2.098851387102346,17.532131588120116
Cundinamarca,2022-02-14,6.675534361203758,16.92196865808936
Cundinamarca,2022-02-15,0.1904822103207419,16.996171712963335
Cundinamarca,2022-02-16,0.0,17.31704156207278
Cundinamarca,2022-02-17,1.349590714939262,17.351596858776606
Cundinamarca,2022-02-18,10.121170018911466,17.600702749373642
Cundinamarca,2022-02-19,1.3028810992372888,17.101511072551222
Cundinamarca,2022-02-20,0.0815762465119022,16.814567491485676
Cundinamarca,2022-02-21,2.194333087029223,16.803086122805436
Cundinamarca,2022-02-22,1.707490097965105,17.433992862329294
Cundinamarca,2022-02-23,3.009786515322747,17.669695317219222
Cundinamarca,2022-02-24,3.6469996961012887,17.528870615208138
Cundinamarca,2022-02-25,10.266572540721688,17.53973280201907
Cundinamarca,2022-02-26,2.1944244068979297,16.92340035990854
Cundinamarca,2022-02-27,1.1662069523942926,16.64059215156157
Cundinamarca,2022-02-28,11.948146193077394,16.14072153052255
Cundinamarca,2022-03-01,0.2471466717758833,16.35087118042065
Cundinamarca,2022-03-02,9.82096030998359,16.739668435452128
Cundinamarca,2022-03-03,4.2160577467206695,16.926583340885852
Cundinamarca,2022-03-04,14.79768827661343,16.501550666848054
Cundinamarca,2022-03-05,2.501915061466456,17.12844086673251
Cundinamarca,2022-03-06,13.680060045545469,16.441366285913624
Cundinamarca,2022-03-07,5.290902422797557,16.612367626422362
Cundinamarca,2022-03-08,0.0581468136831922,16.75246361657605
Cundinamarca,2022-03-09,0.0666159651747212,16.85478095129842
Cundinamarca,2022-03-10,1.1413408442613993,17.16735281957979
Cundinamarca,2022-03-11,0.7707956143680347,17.114775295659197
Cundinamarca,2022-03-12,10.421474804607652,17.17253625039467
Cundinamarca,2022-03-13,4.580734678744344,16.583963006495406
Cundinamarca,2022-03-14,7.971737354612893,17.11245366573398
Cundinamarca,2022-03-15,4.042040480458348,16.830141986294212
Cundinamarca,2022-03-16,0.0400011525430328,16.9083847190183
Cundinamarca,2022-03-17,2.8328822779863527,17.129400960304835
Cundinamarca,2022-03-18,5.021577993892268,17.192448786330655
Cundinamarca,2022-03-19,4.027182690757961,17.267691776690054
Cundinamarca,2022-03-20,1.9594891489998976,17.489796194405965
Cundinamarca,2022-03-21,2.9096903595117225,17.374087629011978
Cundinamarca,2022-03-22,7.979597219919598,17.564970874283386
Cundinamarca,2022-03-23,2.079438411463054,17.585079442553514
Cundinamarca,2022-03-24,2.429757044783921,17.86895373230037
Cundinamarca,2022-03-25,5.384603258100826,17.528985855578288
Cundinamarca,2022-03-26,1.754858687753304,17.28230596143454
Cundinamarca,2022-03-27,12.202731748278673,17.343853969370358
Cundinamarca,2022-03-28,4.664850829428328,17.000688953940347
Cundinamarca,2022-03-29,13.263172525148288,16.827787516093487
Cundinamarca,2022-03-30,7.431004290177055,17.086639704267338
Cundinamarca,2022-03-31,4.2802975540651245,17.23244596972335
Cundinamarca,2022-04-01,2.7486566392137344,17.528024077169096
Cundinamarca,2022-04-02,1.7631822462225195,17.57128389598098
Cundinamarca,2022-04-03,7.304765584485754,17.63821328633997
Cundinamarca,2022-04-04,13.59365086471894,17.21859373819556
Cundinamarca,2022-04-05,11.957486090829097,16.913518640006288
Cundinamarca,2022-04-06,11.369215790578934,17.61138110569597
Cundinamarca,2022-04-07,16.276326861479024,17.276823827162083
Cundinamarca,2022-04-08,2.2985370347571608,17.389193593243686
Cundinamarca,2022-04-09,4.7976622756063145,17.40846543159329
Cundinamarca,2022-04-10,1.9726845457475293,17.843514173399694
Cundinamarca,2022-04-11,3.9399708583959048,17.771789343188736
Cundinamarca,2022-04-12,2.4028416660330074,17.91125328600209
Cundinamarca,2022-04-13,4.289219323321764,18.030593375843974
Cundinamarca,2022-04-14,0.1235310584481198,17.75550501713949
Cundinamarca,2022-04-15,4.644560755505871,17.7881674517847
Cundinamarca,2022-04-16,15.932625720564507,17.660772341668487
Cundinamarca,2022-04-17,25.435243840413676,16.53779973801776
Cundinamarca,2022-04-18,6.764557142423503,16.423854256502434
Cundinamarca,2022-04-19,17.76562297280984,15.993538650557891
Cundinamarca,2022-04-20,12.366020252045193,16.428793444057494
Cundinamarca,2022-04-21,4.668468206850229,15.81625387248294
Cundinamarca,2022-04-22,12.433491626899832,16.256156351676896
Cundinamarca,2022-04-23,8.958218690101656,16.233378445093546
Cundinamarca,2022-04-24,3.1387431086693818,16.442721091507323
Cundinamarca,2022-04-25,25.8707693664972,16.30614371087698
Cundinamarca,2022-04-26,0.1967028181182387,16.431013903692936
Cundinamarca,2022-04-27,14.28862745614616,16.997922228838515
Cundinamarca,2022-04-28,9.162991201623404,16.72294956717507
Cundinamarca,2022-04-29,10.896913111730086,16.507664035038264
Cundinamarca,2022-04-30,5.477813658133758,16.66081114642657
Cundinamarca,2022-05-01,0.3079253569488586,17.082329481425827
Cundinamarca,2022-05-02,3.0730639807009337,17.363039119358483
Cundinamarca,2022-05-03,0.0,17.587709185015804
Cundinamarca,2022-05-04,0.0,17.985335327109865
Cundinamarca,2022-05-05,20.923120630546485,17.201079545797526
Cundinamarca,2022-05-06,1.0350739250457206,16.530299597008607
Cundinamarca,2022-05-07,15.470054164338093,15.862334658892165
Cundinamarca,2022-05-08,1.789759969445974,16.90086206148002
Cundinamarca,2022-05-09,3.402180058359165,17.3870354312184
Cundinamarca,2022-05-10,27.001536311666825,17.549305678884227
Cundinamarca,2022-05-11,22.028286123567486,16.853018774021745
Cundinamarca,2022-05-12,5.224866048853281,16.881019880313744
Cundinamarca,2022-05-13,8.78370859532952,17.32744018894626
Cundinamarca,2022-05-14,4.750354027048774,17.320190700735687
Cundinamarca,2022-05-15,0.6660178012800697,17.64388083812895
Cundinamarca,2022-05-16,25.19496366112708,17.1313559462273
Cundinamarca,2022-05-17,6.097055787588748,16.90007425413989
Cundinamarca,2022-05-18,19.045915032783448,16.1351855738637
Cundinamarca,2022-05-19,3.108731873642168,15.949534286220302
Cundinamarca,2022-05-20,4.093999791582141,16.20418391145729
Cundinamarca,2022-05-21,1.324294852995089,16.728234120675737
Cundinamarca,2022-05-22,2.3453768896213663,17.377309730274973
Cundinamarca,2022-05-23,9.44743430924198,17.233984495351365
Cundinamarca,2022-05-24,7.71921367886089,17.18155869302737
Cundinamarca,2022-05-25,9.935816554333517,16.88188463233395
Cundinamarca,2022-05-26,2.919320981676297,16.69328146489188
Cundinamarca,2022-05-27,15.258322792284222,16.379003717273743
Cundinamarca,2022-05-28,0.979294216370446,16.626906073239166
Cundinamarca,2022-05-29,12.337074450679683,16.6288290192054
Cundinamarca,2022-05-30,3.2673510074660035,16.71222237873628
Cundinamarca,2022-05-31,5.507064475652511,16.964204755670483
Cundinamarca,2022-06-01,11.067425840063708,16.942645052545867
Cundinamarca,2022-06-02,6.912251778967076,16.85984274815409
Cundinamarca,2022-06-03,3.331476754628163,16.463191441484827
Cundinamarca,2022-06-04,14.554894536051233,16.024501072540005
Cundinamarca,2022-06-05,6.301455496472528,16.344174716572752
Cundinamarca,2022-06-06,4.059448536570364,16.536224891315488
Cundinamarca,2022-06-07,31.46678818334557,16.372243335072337
Cundinamarca,2022-06-08,4.826042004840655,16.10803236428686
Cundinamarca,2022-06-09,6.78177158443987,16.01939777768683
Cundinamarca,2022-06-10,0.1369351598996385,16.492162505823494
Cundinamarca,2022-06-11,20.61335139070192,16.311668042221772
Cundinamarca,2022-06-12,3.4666205442074083,15.644140410847609
Cundinamarca,2022-06-13,1.4174159861275808,15.489779989573934
Cundinamarca,2022-06-14,0.5634982263300924,16.00774497624315
Cundinamarca,2022-06-15,0.3587244729374794,16.398400011303544
Cundinamarca,2022-06-16,1.049803930356017,16.52096830594042
Cundinamarca,2022-06-17,0.9842732546682949,16.374927995859206
Cundinamarca,2022-06-18,3.714570792116811,16.429959220645785
Cundinamarca,2022-06-19,11.250789539195765,16.039771878250583
Cundinamarca,2022-06-20,19.26661606426567,15.635123005892446
Cundinamarca,2022-06-21,1.411709124340117,15.923442881554903
Cundinamarca,2022-06-22,1.2754360218267862,16.58319089943431
Cundinamarca,2022-06-23,31.92481920939878,16.22561387041181
Cundinamarca,2022-06-24,1.3977555375173825,15.911658777737326
Cundinamarca,2022-06-25,1.2756887505586043,15.828769947606428
Cundinamarca,2022-06-26,1.7029936120673117,15.195821539605967
Cundinamarca,2022-06-27,0.0227442492589854,15.69624889993289
Cundinamarca,2022-06-28,4.048239048689341,16.421796467490466
Cundinamarca,2022-06-29,9.486533101830378,16.17875845025056
Cundinamarca,2022-06-30,6.563940310134758,16.56896227816124
Cundinamarca,2022-07-01,2.5190607344759703,16.871797740544864
Cundinamarca,2022-07-02,4.308533562988712,16.700698653943867
Cundinamarca,2022-07-03,7.071245267996484,16.853141735984376
Cundinamarca,2022-07-04,6.95759898736045,16.75370747216026
Cundinamarca,2022-07-05,0.2616436357444398,16.57184204877951
Cundinamarca,2022-07-06,4.571532551745331,17.085006173292278
Cundinamarca,2022-07-07,0.0898730581109761,16.339819784510865
Cundinamarca,2022-07-08,20.25683499618541,16.21308377706517
Cundinamarca,2022-07-09,0.2467777237858696,16.570164357681936
Cundinamarca,2022-07-10,0.2975731921959127,17.007241305170503
Cundinamarca,2022-07-11,8.674669406643682,16.458783500818985
Cundinamarca,2022-07-12,2.799305258979703,16.586965660816034
Cundinamarca,2022-07-13,4.434458959893105,17.04822881701802
Cundinamarca,2022-07-14,1.6663828069016149,17.028765745223115
Cundinamarca,2022-07-15,2.6628504908413646,17.190890385784694
Cundinamarca,2022-07-16,0.1961939421124834,17.41406326817427
Cundinamarca,2022-07-17,8.124501455716826,16.878240601980377
Cundinamarca,2022-07-18,11.983322517149224,16.46031113253275
Cundinamarca,2022-07-19,0.0600138435018536,16.891113890629892
Cundinamarca,2022-07-20,8.938145944358032,16.594476512717744
Cundinamarca,2022-07-21,0.4652286965243934,16.396510273013966
Cundinamarca,2022-07-22,0.0186965263158827,16.731622834612374
Cundinamarca,2022-07-23,5.303789407236246,16.682968167507443
Cundinamarca,2022-07-24,13.540712997686946,16.4123377838554
Cundinamarca,2022-07-25,14.063807516627078,16.351572007575555
Cundinamarca,2022-07-26,0.7889397900494114,16.294419355305386
Cundinamarca,2022-07-27,1.736147304794526,16.218497434618016
Cundinamarca,2022-07-28,17.316208730481367,15.881952067524542
Cundinamarca,2022-07-29,2.034137635116112,16.302372081100156
Cundinamarca,2022-07-30,2.177683037887596,16.987638611594996
Cundinamarca,2022-07-31,31.651232166221728,16.76459828642644
Cundinamarca,2022-08-01,13.65320340188446,17.015405040816088
Cundinamarca,2022-08-02,12.099740114391638,16.209212666105113
Cundinamarca,2022-08-03,3.719634254485293,16.419904285563288
Cundinamarca,2022-08-04,0.1543052087374028,16.828046420622634
Cundinamarca,2022-08-05,4.956481593463297,17.067166877601693
Cundinamarca,2022-08-06,13.94477260193228,16.417603570089206
Cundinamarca,2022-08-07,0.0245690672675071,17.08985220035852
Cundinamarca,2022-08-08,0.3328379297013895,17.146715740470704
Cundinamarca,2022-08-09,8.718814762244728,16.47355534165708
Cundinamarca,2022-08-10,0.8709713353612808,16.33598578944772
Cundinamarca,2022-08-11,0.0962082769033973,16.69214538931825
Cundinamarca,2022-08-12,1.4673860270409125,16.67363702275191
Cundinamarca,2022-08-13,13.87320490252397,16.697295895119332
Cundinamarca,2022-08-14,16.302620594020972,16.235962550401613
Cundinamarca,2022-08-15,0.870412599720328,16.7144047062528
Cundinamarca,2022-08-16,1.5866281952143757,16.832297788144245
Cundinamarca,2022-08-17,5.785493884247164,17.194684953573876
Cundinamarca,2022-08-18,0.901518529751552,17.606422688493936
Cundinamarca,2022-08-19,0.5818232086642743,17.397247606604118
Cundinamarca,2022-08-20,17.25978003170227,17.061954419769044
Cundinamarca,2022-08-21,0.9959901527474542,16.51050253426054
Cundinamarca,2022-08-22,3.1501686910384903,16.31903520153302
Cundinamarca,2022-08-23,0.1382429182853779,16.659474279414436
Cundinamarca,2022-08-24,0.0,17.103234375790514
Cundinamarca,2022-08-25,0.0,16.968232358111887
Cundinamarca,2022-08-26,0.6359116332467561,17.173804862315567
Cundinamarca,2022-08-27,4.748277343906888,17.464324847408353
Cundinamarca,2022-08-28,8.465422785359898,17.023373970853946
Cundinamarca,2022-08-29,3.143930842727253,15.898717495589372
Cundinamarca,2022-08-30,0.3232212876162507,16.49417527653281
Cundinamarca,2022-08-31,3.323058819840956,17.04489374820437
Cundinamarca,2022-09-01,1.5878806144272115,16.97368371735218
Cundinamarca,2022-09-02,4.921284435146784,16.847218905321807
Cundinamarca,2022-09-03,20.083464418788772,16.986760341831292
Cundinamarca,2022-09-04,3.541861248807652,16.851686353563668
Cundinamarca,2022-09-05,0.0201998529345151,16.824569315002265
Cundinamarca,2022-09-06,0.2347757950902991,17.150798089191724
Cundinamarca,2022-09-07,0.256891959216437,17.314319244127017
Cundinamarca,2022-09-08,2.290207507857139,17.435221531004824
Cundinamarca,2022-09-09,8.280811362418723,16.958564485224187
Cundinamarca,2022-09-10,1.8190305369654451,16.553537430823223
Cundinamarca,2022-09-11,7.187995928371852,17.506734577170665
Cundinamarca,2022-09-12,4.347762675558596,17.12929978944251
Cundinamarca,2022-09-13,2.004471550960996,16.46965554462833
Cundinamarca,2022-09-14,7.426122991850504,16.43276596093878
Cundinamarca,2022-09-15,8.161561143425377,17.296748280873878
Cundinamarca,2022-09-16,16.62275201449784,16.684565029506658
Cundinamarca,2022-09-17,1.9670864694013788,16.70137844778491
Cundinamarca,2022-09-18,0.0384326219021488,17.16987544339942
Cundinamarca,2022-09-19,2.982816597283771,16.75409202668934
Cundinamarca,2022-09-20,9.531317037739097,16.838480274366198
Cundinamarca,2022-09-21,9.96278743539961,16.60799768926291
Cundinamarca,2022-09-22,5.891458366883017,16.541312315889503
Cundinamarca,2022-09-23,1.014089320675294,16.94013967920966
Cundinamarca,2022-09-24,8.20873437092224,16.93909762444796
Cundinamarca,2022-09-25,6.749793839494062,16.94086372946086
Cundinamarca,2022-09-26,2.561001053542086,17.423795170867667
Cundinamarca,2022-09-27,0.0560835406386683,17.382561046996756
Cundinamarca,2022-09-28,1.146771845362376,17.07603544733111
Cundinamarca,2022-09-29,3.789707369465108,16.95220837261204
Cundinamarca,2022-09-30,20.705415512970752,16.87259540707548
Cundinamarca,2022-10-01,17.6085015255363,16.085825762234894
Cundinamarca,2022-10-02,0.7844238216864853,16.504358250729148
Cundinamarca,2022-10-03,0.3016600228672983,16.960299197154914
Cundinamarca,2022-10-04,3.795988559295932,17.042835554133354
Cundinamarca,2022-10-05,7.690752700693604,17.075702621955358
Cundinamarca,2022-10-06,19.424171505650094,16.754335216969007
Cundinamarca,2022-10-07,3.403831675229786,17.01350461448713
Cundinamarca,2022-10-08,11.925275902755892,16.5622337708563
Cundinamarca,2022-10-09,2.781670010993424,16.51238837635354
Cundinamarca,2022-10-10,3.4392983692020715,16.81685976718539
Cundinamarca,2022-10-11,2.436407385346415,16.69449008557385
Cundinamarca,2022-10-12,1.9893350868824533,16.949820040319217
Cundinamarca,2022-10-13,18.071925079736097,17.027317779451412
Cundinamarca,2022-10-14,10.635025278656208,16.850951182387817
Cundinamarca,2022-10-15,3.0078799696591414,16.774326035780042
Cundinamarca,2022-10-16,3.339739603592253,16.901693841765823
Cundinamarca,2022-10-17,13.23749424484354,16.89868254640912
Cundinamarca,2022-10-18,16.638845815669733,16.739441213391498
Cundinamarca,2022-10-19,5.216865227740878,16.77672115021496
Cundinamarca,2022-10-20,30.56616075400964,16.63003853665779
Cundinamarca,2022-10-21,2.461311242962548,16.837129771287707
Cundinamarca,2022-10-22,9.816845693837772,16.923927825472347
Cundinamarca,2022-10-23,17.250190932683672,16.97786964625244
Cundinamarca,2022-10-24,24.543199958350726,16.422469659822745
Cundinamarca,2022-10-25,11.624441526515325,16.959581809594198
Cundinamarca,2022-10-26,50.47540499519383,16.692259037262087
Cundinamarca,2022-10-27,31.723801447308254,16.63036019245797
Cundinamarca,2022-10-28,14.273047546260829,16.491928734536664
Cundinamarca,2022-10-29,41.984669685086935,15.928244611281366
Cundinamarca,2022-10-30,1.063238739412524,16.610898594095815
Cundinamarca,2022-10-31,2.218526485780822,16.724833652599923
Cundinamarca,2022-11-01,0.0,16.8664453800355
Cundinamarca,2022-11-02,24.590522129107374,16.716979438372494
Cundinamarca,2022-11-03,1.2123453084302709,16.072125837096337
Cundinamarca,2022-11-04,0.5901471451243776,16.324206127243833
Cundinamarca,2022-11-05,11.916450518727018,16.451331863082714
Cundinamarca,2022-11-06,11.238757376331648,16.580555524817502
Cundinamarca,2022-11-07,5.134307880640148,16.890760613150356
Cundinamarca,2022-11-08,12.523414435080412,16.806667178983528
Cundinamarca,2022-11-09,12.2541783676338,16.503489612311267
Cundinamarca,2022-11-10,9.58658986011311,16.122762516973346
Cundinamarca,2022-11-11,5.355616763757142,16.220710370814576
Cundinamarca,2022-11-12,6.830047822444095,16.361673193707144
Cundinamarca,2022-11-13,8.651791045532228,16.469710570544443
Cundinamarca,2022-11-14,3.51939084827721,16.562995682161876
Cundinamarca,2022-11-15,4.660508927638653,16.448019144707793
Cundinamarca,2022-11-16,5.788606573744566,16.87858243796918
Cundinamarca,2022-11-17,5.863208167511585,16.97250408329816
Cundinamarca,2022-11-18,17.98805129249813,16.523556304647688
