departamento,fecha,precip_mm
Santander,2018-12-27,0.0
Sucre,2018-12-27,0.010638745297363526
Tolima,2018-12-27,5.919691612540661
Valle Del Cauca,2018-12-27,2.6083120240943507
Vaupes,2018-12-27,0.04785364991043178
Vichada,2018-12-27,4.4291006325965205E-4
Amazonas,2018-12-28,6.844461714560161
Antioquia,2018-12-28,0.6172998814061309
Arauca,2018-12-28,0.04660332966564142
Atlantico,2018-12-28,0.0
Bolivar,2018-12-28,0.010983737963782
Boyaca,2018-12-28,0.0
Buenaventura,2018-12-28,0.0
Caldas,2018-12-28,2.0087289014920526
Caqueta,2018-12-28,0.02745532416257924
Casanare,2018-12-28,0.0020108992805863836
Cauca,2018-12-28,0.06186098764927133
Cesar,2018-12-28,0.0
Choco,2018-12-28,23.19188224108666
Cordoba,2018-12-28,0.0
Cundinamarca,2018-12-28,0.015022641229812967
Guainia,2018-12-28,0.0
Guajira,2018-12-28,0.0
Guaviare,2018-12-28,0.014182071849928621
Huila,2018-12-28,1.3481424346601345
Magdalena,2018-12-28,0.0
Meta,2018-12-28,0.04645926509282036
Narino,2018-12-28,0.4784890617047517
Norte De Santander,2018-12-28,0.0
Putumayo,2018-12-28,0.011813008222166637
Quindio,2018-12-28,8.804913862439554
Risaralda,2018-12-28,7.862153678172357
San Andres Y Providencia,2018-12-28,
Santander,2018-12-28,0.0
Sucre,2018-12-28,0.0
Tolima,2018-12-28,0.21598134894637483
Valle Del Cauca,2018-12-28,2.738629689551194
Vaupes,2018-12-28,0.539417370338252
Vichada,2018-12-28,0.045351808945128136
Amazonas,2018-12-29,4.015463015354588
Antioquia,2018-12-29,0.0026576982351537806
Arauca,2018-12-29,0.0
Atlantico,2018-12-29,0.0
Bolivar,2018-12-29,0.28187439965452304
Boyaca,2018-12-29,0.39318790538583853
Buenaventura,2018-12-29,0.0
Caldas,2018-12-29,0.0
Caqueta,2018-12-29,0.0
Casanare,2018-12-29,0.0
Cauca,2018-12-29,0.7303326870624828
Cesar,2018-12-29,4.898176386308432E-5
Choco,2018-12-29,0.043889522092800885
Cordoba,2018-12-29,0.0
Cundinamarca,2018-12-29,0.0
Guainia,2018-12-29,0.0
Guajira,2018-12-29,0.0
Guaviare,2018-12-29,0.0
Huila,2018-12-29,0.0
Magdalena,2018-12-29,0.04060948790365182
Meta,2018-12-29,0.0
Narino,2018-12-29,2.403097017683316
Norte De Santander,2018-12-29,2.569362384420111
Putumayo,2018-12-29,0.0
Quindio,2018-12-29,0.0
Risaralda,2018-12-29,0.0
San Andres Y Providencia,2018-12-29,
Santander,2018-12-29,0.05957216230277055
Sucre,2018-12-29,0.003158422428131145
Tolima,2018-12-29,0.0
Valle Del Cauca,2018-12-29,0.21521875777839333
Vaupes,2018-12-29,0.8316964267085539
Vichada,2018-12-29,0.0
Amazonas,2018-12-30,0.6157813543434898
Antioquia,2018-12-30,1.2822166254889777
Arauca,2018-12-30,0.006966318392974814
Atlantico,2018-12-30,0.0
Bolivar,2018-12-30,0.569815803725705
Boyaca,2018-12-30,0.29228209125828486
Buenaventura,2018-12-30,11.93532943725586
Caldas,2018-12-30,3.2574505222831625
Caqueta,2018-12-30,0.0
Casanare,2018-12-30,0.02049979228270563
Cauca,2018-12-30,1.5577330643180116
Cesar,2018-12-30,0.628587506840965
Choco,2018-12-30,3.1630283836522617
Cordoba,2018-12-30,0.7944119228737503
Cundinamarca,2018-12-30,0.03307259833387271
Guainia,2018-12-30,0.0
Guajira,2018-12-30,1.144466831627143
Guaviare,2018-12-30,0.0
Huila,2018-12-30,0.058480430921373845
Magdalena,2018-12-30,0.0
Meta,2018-12-30,0.0
Narino,2018-12-30,1.6532959659401703
Norte De Santander,2018-12-30,1.2582377814494414
Putumayo,2018-12-30,0.010338751142663806
Quindio,2018-12-30,1.1048133046598343
Risaralda,2018-12-30,3.0745244465454658
San Andres Y Providencia,2018-12-30,
Santander,2018-12-30,0.06704956228805993
Sucre,2018-12-30,1.0085834868585284
Tolima,2018-12-30,0.29335257742426196
Valle Del Cauca,2018-12-30,1.3825808530628285
Vaupes,2018-12-30,0.37684491362982636
Vichada,2018-12-30,0.0
Amazonas,2018-12-31,0.02015867405141049
Antioquia,2018-12-31,0.20086086231890246
Arauca,2018-12-31,0.0
Atlantico,2018-12-31,0.0
Bolivar,2018-12-31,0.04072918278331281
Boyaca,2018-12-31,0.1941055417430946
Buenaventura,2018-12-31,0.0
Caldas,2018-12-31,0.0
Caqueta,2018-12-31,0.0
Casanare,2018-12-31,0.0
Cauca,2018-12-31,0.18741070329648987
Cesar,2018-12-31,0.009704833862827836
Choco,2018-12-31,0.15511353067105002
Cordoba,2018-12-31,0.0
Cundinamarca,2018-12-31,0.0
Guainia,2018-12-31,0.0
Guajira,2018-12-31,0.48993175739730754
Guaviare,2018-12-31,0.0
Huila,2018-12-31,0.0
Magdalena,2018-12-31,0.004860366694372405
Meta,2018-12-31,0.0
Narino,2018-12-31,0.11758516930386581
Norte De Santander,2018-12-31,0.09042410147213831
Putumayo,2018-12-31,0.0
Quindio,2018-12-31,0.0
Risaralda,2018-12-31,7.808125694164502E-4
San Andres Y Providencia,2018-12-31,
Santander,2018-12-31,0.14759901615225138
Sucre,2018-12-31,0.11732108906093859
Tolima,2018-12-31,0.027711258922667622
Valle Del Cauca,2018-12-31,0.9784284606116431
Vaupes,2018-12-31,0.001979133192277543
Vichada,2018-12-31,0.0
Amazonas,2019-01-01,0.628917466713867
Antioquia,2019-01-01,0.0
Arauca,2019-01-01,0.0
Atlantico,2019-01-01,0.0
Bolivar,2019-01-01,0.09338903030302667
Boyaca,2019-01-01,0.0
Buenaventura,2019-01-01,0.0
Caldas,2019-01-01,0.0
Caqueta,2019-01-01,0.0
Casanare,2019-01-01,0.0
Cauca,2019-01-01,0.0
Cesar,2019-01-01,0.0
Choco,2019-01-01,0.0
Cordoba,2019-01-01,5.209302478057648E-4
Cundinamarca,2019-01-01,0.0
Guainia,2019-01-01,0.0
Guajira,2019-01-01,0.2427833573852009
Guaviare,2019-01-01,0.0
Huila,2019-01-01,0.0
Magdalena,2019-01-01,0.0
Meta,2019-01-01,0.0
Narino,2019-01-01,0.0
Norte De Santander,2019-01-01,0.0
Putumayo,2019-01-01,0.0
Quindio,2019-01-01,0.0
Risaralda,2019-01-01,0.0
San Andres Y Providencia,2019-01-01,
Santander,2019-01-01,0.0
Sucre,2019-01-01,0.35732149525665435
Tolima,2019-01-01,0.0
Valle Del Cauca,2019-01-01,0.0
Vaupes,2019-01-01,0.017874774674890383
Vichada,2019-01-01,0.0
Amazonas,2019-01-02,0.1569451099992851
Antioquia,2019-01-02,0.0
Arauca,2019-01-02,0.0
Atlantico,2019-01-02,0.0
Bolivar,2019-01-02,0.0
Boyaca,2019-01-02,0.0
Buenaventura,2019-01-02,0.0
Caldas,2019-01-02,0.0
Caqueta,2019-01-02,0.0
Casanare,2019-01-02,0.0
Cauca,2019-01-02,0.0
Cesar,2019-01-02,0.14099436663036827
Choco,2019-01-02,0.0
Cordoba,2019-01-02,0.0
Cundinamarca,2019-01-02,0.0
Guainia,2019-01-02,0.0
Guajira,2019-01-02,0.013193785721229786
Guaviare,2019-01-02,0.0
Huila,2019-01-02,0.0
Magdalena,2019-01-02,0.0
Meta,2019-01-02,0.0
Narino,2019-01-02,0.0
Norte De Santander,2019-01-02,0.0
Putumayo,2019-01-02,0.0
Quindio,2019-01-02,0.0
Risaralda,2019-01-02,0.0
San Andres Y Providencia,2019-01-02,
Santander,2019-01-02,0.0
Sucre,2019-01-02,0.0
Tolima,2019-01-02,0.0
Valle Del Cauca,2019-01-02,0.0
Vaupes,2019-01-02,0.08435917667226306
Vichada,2019-01-02,0.0
Amazonas,2019-01-03,7.44396726540485
Antioquia,2019-01-03,0.6383581015931942
Arauca,2019-01-03,0.19428916672959595
Atlantico,2019-01-03,0.0
Bolivar,2019-01-03,0.0
Boyaca,2019-01-03,1.7098514204663693
Buenaventura,2019-01-03,0.0
Caldas,2019-01-03,0.04090216590520021
Caqueta,2019-01-03,0.004873997337056142
Casanare,2019-01-03,0.5074133242457488
Cauca,2019-01-03,0.0
Cesar,2019-01-03,0.11666340176555859
Choco,2019-01-03,0.3757763892499803
Cordoba,2019-01-03,2.159170411054371
Cundinamarca,2019-01-03,0.15211106009416192
Guainia,2019-01-03,0.010790874075935812
Guajira,2019-01-03,0.0
Guaviare,2019-01-03,0.0
Huila,2019-01-03,0.04558401292268626
Magdalena,2019-01-03,0.0
Meta,2019-01-03,0.43738147133607236
Narino,2019-01-03,0.0
Norte De Santander,2019-01-03,0.3991539760376093
Putumayo,2019-01-03,0.0
Quindio,2019-01-03,0.0
Risaralda,2019-01-03,0.0
San Andres Y Providencia,2019-01-03,
Santander,2019-01-03,0.0
Sucre,2019-01-03,0.0
Tolima,2019-01-03,0.4740117422616534
Valle Del Cauca,2019-01-03,0.0
Vaupes,2019-01-03,2.082938752467666
Vichada,2019-01-03,0.010941827366422845
Amazonas,2019-01-04,5.961137064867448
Antioquia,2019-01-04,1.0554581988993779
Arauca,2019-01-04,0.39402711907303967
Atlantico,2019-01-04,0.0
Bolivar,2019-01-04,1.6460092639174058
Boyaca,2019-01-04,0.21884444970662842
Buenaventura,2019-01-04,0.0
Caldas,2019-01-04,0.048263754553988944
Caqueta,2019-01-04,1.239751823963215
Casanare,2019-01-04,0.014486810299414149
Cauca,2019-01-04,0.0710645049221219
Cesar,2019-01-04,0.0023836821323707747
Choco,2019-01-04,0.7699646248862108
Cordoba,2019-01-04,0.8783668030497166
Cundinamarca,2019-01-04,0.5834766019549446
Guainia,2019-01-04,0.8020620714921568
Guajira,2019-01-04,0.0
Guaviare,2019-01-04,0.10703693732723325
Huila,2019-01-04,0.01960450410028679
Magdalena,2019-01-04,0.012073966563036357
Meta,2019-01-04,1.680061768472033
Narino,2019-01-04,0.21540766463091843
Norte De Santander,2019-01-04,0.44589333582968965
Putumayo,2019-01-04,0.3665201420799183
Quindio,2019-01-04,0.0
Risaralda,2019-01-04,0.0
San Andres Y Providencia,2019-01-04,
Santander,2019-01-04,0.0
Sucre,2019-01-04,1.6691660785060247
Tolima,2019-01-04,0.10596794353185333
Valle Del Cauca,2019-01-04,0.40739825249402
Vaupes,2019-01-04,3.0425769825859
Vichada,2019-01-04,0.09071763736987166
Amazonas,2019-01-05,9.408513183297584
Antioquia,2019-01-05,1.1349192801444552
Arauca,2019-01-05,0.0
Atlantico,2019-01-05,0.0
Bolivar,2019-01-05,0.008401265315342075
Boyaca,2019-01-05,0.5044709181990484
Buenaventura,2019-01-05,21.812116622924805
Caldas,2019-01-05,0.04914669206441758
Caqueta,2019-01-05,3.5367598722452085
Casanare,2019-01-05,0.0
Cauca,2019-01-05,3.370138744123518
Cesar,2019-01-05,0.002250828396279879
Choco,2019-01-05,2.3748643091125685
Cordoba,2019-01-05,1.7013835930190313
Cundinamarca,2019-01-05,0.0
Guainia,2019-01-05,5.138229019372493
Guajira,2019-01-05,0.0
Guaviare,2019-01-05,1.6736244495690376
Huila,2019-01-05,0.0
Magdalena,2019-01-05,0.01673070799845605
Meta,2019-01-05,0.0
Narino,2019-01-05,1.3821647876689267
Norte De Santander,2019-01-05,0.5281411017990251
Putumayo,2019-01-05,8.696479824475325
Quindio,2019-01-05,0.0
Risaralda,2019-01-05,0.11851770010512999
San Andres Y Providencia,2019-01-05,
Santander,2019-01-05,0.008861657808637962
Sucre,2019-01-05,0.005952632201800784
Tolima,2019-01-05,0.0912236343183599
Valle Del Cauca,2019-01-05,5.846565238515703
Vaupes,2019-01-05,6.380664351305831
Vichada,2019-01-05,0.12617876393572092
Amazonas,2019-01-06,7.652341665836219
Antioquia,2019-01-06,0.6034747622538876
Arauca,2019-01-06,6.310896606206935E-4
Atlantico,2019-01-06,0.0
Bolivar,2019-01-06,0.0
Boyaca,2019-01-06,1.3959863036068276
Buenaventura,2019-01-06,29.719545364379883
Caldas,2019-01-06,6.694252113292412
Caqueta,2019-01-06,2.974032957934963
Casanare,2019-01-06,0.10633686950180156
Cauca,2019-01-06,17.824609526462154
Cesar,2019-01-06,0.0
Choco,2019-01-06,5.364085813302029
Cordoba,2019-01-06,0.01548812335530543
Cundinamarca,2019-01-06,1.3601779619020657
Guainia,2019-01-06,1.877606863468243
Guajira,2019-01-06,0.0
Guaviare,2019-01-06,0.4490740330204998
Huila,2019-01-06,0.24415311868239872
Magdalena,2019-01-06,0.0
Meta,2019-01-06,0.5368649718751578
Narino,2019-01-06,20.953298817933117
Norte De Santander,2019-01-06,2.4248542209801562
Putumayo,2019-01-06,5.284340986551378
Quindio,2019-01-06,33.3586037916975
Risaralda,2019-01-06,16.99976391357285
San Andres Y Providencia,2019-01-06,
Santander,2019-01-06,1.4927451626959933
Sucre,2019-01-06,0.0
Tolima,2019-01-06,6.935666123024616
Valle Del Cauca,2019-01-06,26.609815928368448
Vaupes,2019-01-06,2.7583070049291196
Vichada,2019-01-06,2.2353906986410093
Amazonas,2019-01-07,7.4074824066999945
Antioquia,2019-01-07,22.68234039663596
Arauca,2019-01-07,0.0880500240982583
Atlantico,2019-01-07,0.0
Bolivar,2019-01-07,1.7940528820593593
Boyaca,2019-01-07,8.590737004312984
Buenaventura,2019-01-07,49.53257751464844
Caldas,2019-01-07,36.1189584163915
Caqueta,2019-01-07,1.8822362298757813
Casanare,2019-01-07,0.28044528505099764
Cauca,2019-01-07,23.954245175079603
Cesar,2019-01-07,0.3986531173310568
Choco,2019-01-07,23.34235469921648
Cordoba,2019-01-07,0.3646757656397764
Cundinamarca,2019-01-07,14.942967586461307
Guainia,2019-01-07,2.3849796423490983
Guajira,2019-01-07,0.0025745197813839115
Guaviare,2019-01-07,0.026213872052628328
Huila,2019-01-07,11.963484249558725
Magdalena,2019-01-07,1.6559342034379205
Meta,2019-01-07,0.2445698362011555
Narino,2019-01-07,30.422329137379982
Norte De Santander,2019-01-07,11.118525474349628
Putumayo,2019-01-07,0.648414129964949
Quindio,2019-01-07,12.675433673570637
Risaralda,2019-01-07,25.76144613566864
San Andres Y Providencia,2019-01-07,
Santander,2019-01-07,33.35078634714516
Sucre,2019-01-07,0.032324937188652036
Tolima,2019-01-07,19.984341054636186
Valle Del Cauca,2019-01-07,16.735307227598167
Vaupes,2019-01-07,4.178172555965824
Vichada,2019-01-07,0.10308305899890813
Amazonas,2019-01-08,21.72122640520917
Antioquia,2019-01-08,0.4033449913577843
Arauca,2019-01-08,1.0415277799590361
Atlantico,2019-01-08,0.5077693511243337
Bolivar,2019-01-08,0.7220308562615189
Boyaca,2019-01-08,1.7599376399386972
Buenaventura,2019-01-08,0.0
Caldas,2019-01-08,6.576801875980277
Caqueta,2019-01-08,3.320403331863651
Casanare,2019-01-08,1.0580188246996096
Cauca,2019-01-08,10.725146503668197
Cesar,2019-01-08,0.6593610122131766
Choco,2019-01-08,2.5814447634780637
Cordoba,2019-01-08,0.09026661384970006
Cundinamarca,2019-01-08,0.391935679036793
Guainia,2019-01-08,0.6770040138652206
Guajira,2019-01-08,0.018688787988714053
Guaviare,2019-01-08,0.39811338914593647
Huila,2019-01-08,17.033905005547204
Magdalena,2019-01-08,3.75321464857232
Meta,2019-01-08,0.1394401070241295
Narino,2019-01-08,9.62088321674319
Norte De Santander,2019-01-08,0.609251371817873
Putumayo,2019-01-08,7.818936992327933
Quindio,2019-01-08,1.4182993761640894
Risaralda,2019-01-08,3.861832233790821
San Andres Y Providencia,2019-01-08,
Santander,2019-01-08,0.5743792854415034
Sucre,2019-01-08,0.2757866268825596
Tolima,2019-01-08,5.524548978847683
Valle Del Cauca,2019-01-08,2.0879364277373735
Vaupes,2019-01-08,4.857680470580404
Vichada,2019-01-08,0.11058728916693543
Amazonas,2019-01-09,7.5419225973701565
Antioquia,2019-01-09,2.916895087258623
Arauca,2019-01-09,0.06004227191108211
Atlantico,2019-01-09,0.0
Bolivar,2019-01-09,0.3529065701250716
Boyaca,2019-01-09,0.05948006438897225
Buenaventura,2019-01-09,0.0
Caldas,2019-01-09,1.547602614556705
Caqueta,2019-01-09,1.495745466233752
Casanare,2019-01-09,0.3172004417989117
Cauca,2019-01-09,6.092220343917402
Cesar,2019-01-09,2.8912987146590807
Choco,2019-01-09,4.288326218667543
Cordoba,2019-01-09,0.13499099024645428
Cundinamarca,2019-01-09,0.43218597741028425
Guainia,2019-01-09,7.158901961546626
Guajira,2019-01-09,0.28527066592962463
Guaviare,2019-01-09,0.5550006737790075
Huila,2019-01-09,1.9932186715001967
Magdalena,2019-01-09,0.07761486254535033
Meta,2019-01-09,0.43419154271775695
Narino,2019-01-09,12.776807208231986
Norte De Santander,2019-01-09,0.09529877777507424
Putumayo,2019-01-09,32.40418201450558
Quindio,2019-01-09,0.0
Risaralda,2019-01-09,0.05095647530381663
San Andres Y Providencia,2019-01-09,
Santander,2019-01-09,0.6529617259942443
Sucre,2019-01-09,0.38766530862547083
Tolima,2019-01-09,5.418223902221866
Valle Del Cauca,2019-01-09,0.09976597807437301
Vaupes,2019-01-09,11.609803532400978
Vichada,2019-01-09,0.2916347547339062
Amazonas,2019-01-10,0.5811287134681205
Antioquia,2019-01-10,0.12990785171955962
Arauca,2019-01-10,0.9366904948238981
Atlantico,2019-01-10,0.0
Bolivar,2019-01-10,0.05372335967226647
Boyaca,2019-01-10,1.1852351584404706
Buenaventura,2019-01-10,0.0
Caldas,2019-01-10,0.7064522173656947
Caqueta,2019-01-10,1.574782242814451
Casanare,2019-01-10,0.8508735223406564
Cauca,2019-01-10,1.209128612896132
Cesar,2019-01-10,1.9181595410517949
Choco,2019-01-10,0.9110544594059931
Cordoba,2019-01-10,0.0
Cundinamarca,2019-01-10,1.6046853310058091
Guainia,2019-01-10,0.15184850304765876
Guajira,2019-01-10,0.0
Guaviare,2019-01-10,0.044746668615763
Huila,2019-01-10,2.305163712184365
Magdalena,2019-01-10,0.13779740412854252
Meta,2019-01-10,1.773468709950468
Narino,2019-01-10,8.164912117074728
Norte De Santander,2019-01-10,3.236523778165438
Putumayo,2019-01-10,9.703841110784177
Quindio,2019-01-10,0.04210507716260584
Risaralda,2019-01-10,1.459546287412024
San Andres Y Providencia,2019-01-10,
Santander,2019-01-10,0.1989851158040274
Sucre,2019-01-10,0.006447071104873649
Tolima,2019-01-10,2.2436953518798237
Valle Del Cauca,2019-01-10,1.1499467078847798
Vaupes,2019-01-10,0.19981467188201393
Vichada,2019-01-10,0.058451504205763914
Amazonas,2019-01-11,5.846152715585644
Antioquia,2019-01-11,0.005557736754044185
Arauca,2019-01-11,0.05919996376285674
Atlantico,2019-01-11,0.31135866642896176
Bolivar,2019-01-11,0.0
Boyaca,2019-01-11,0.02531749505913176
Buenaventura,2019-01-11,0.0
Caldas,2019-01-11,0.03987367376870232
Caqueta,2019-01-11,2.8394020695599407
Casanare,2019-01-11,0.49616014933928543
Cauca,2019-01-11,5.826322558833473
Cesar,2019-01-11,0.556351712154086
Choco,2019-01-11,0.5524690072757152
Cordoba,2019-01-11,0.0
Cundinamarca,2019-01-11,0.36812636206864596
Guainia,2019-01-11,4.371838509176487
Guajira,2019-01-11,0.0
Guaviare,2019-01-11,0.015290345359416483
Huila,2019-01-11,1.1976028629661435
Magdalena,2019-01-11,0.14951897862479976
Meta,2019-01-11,0.5658279765005403
Narino,2019-01-11,8.255877456827248
Norte De Santander,2019-01-11,1.8989211593430417
Putumayo,2019-01-11,31.32894506710408
Quindio,2019-01-11,0.0
Risaralda,2019-01-11,0.0
San Andres Y Providencia,2019-01-11,
Santander,2019-01-11,0.0
Sucre,2019-01-11,0.0
Tolima,2019-01-11,0.2063383765872678
Valle Del Cauca,2019-01-11,0.26058185337965395
Vaupes,2019-01-11,9.014100405046287
Vichada,2019-01-11,0.0
Amazonas,2019-01-12,17.209589162548454
Antioquia,2019-01-12,0.151849361232728
Arauca,2019-01-12,0.16786274456363845
Atlantico,2019-01-12,0.015832959415901467
Bolivar,2019-01-12,0.023151238116209328
Boyaca,2019-01-12,0.365164062196602
Buenaventura,2019-01-12,0.0
Caldas,2019-01-12,0.023519638366961644
Caqueta,2019-01-12,18.583719126335158
Casanare,2019-01-12,0.016907436521718625
Cauca,2019-01-12,2.576288615086953
Cesar,2019-01-12,0.27277378114640427
Choco,2019-01-12,0.2145265417676384
Cordoba,2019-01-12,0.0
Cundinamarca,2019-01-12,0.0050457559359476075
Guainia,2019-01-12,6.51998353480996
Guajira,2019-01-12,0.47241459750031767
Guaviare,2019-01-12,7.999224380322877
Huila,2019-01-12,1.2209626654422687
Magdalena,2019-01-12,1.2697367182199133
Meta,2019-01-12,0.07784366141362561
Narino,2019-01-12,16.33551874009572
Norte De Santander,2019-01-12,0.6999815606031384
Putumayo,2019-01-12,34.36993747969068
Quindio,2019-01-12,0.0
Risaralda,2019-01-12,0.0
San Andres Y Providencia,2019-01-12,
Santander,2019-01-12,0.008748204469653412
Sucre,2019-01-12,0.0
Tolima,2019-01-12,0.3077351020678711
Valle Del Cauca,2019-01-12,0.0
Vaupes,2019-01-12,17.78042818010932
Vichada,2019-01-12,1.4105784513807935
Amazonas,2019-01-13,12.047280987678912
Antioquia,2019-01-13,0.14226554782427364
Arauca,2019-01-13,0.0
Atlantico,2019-01-13,0.0
Bolivar,2019-01-13,0.0
Boyaca,2019-01-13,0.11100095874939005
Buenaventura,2019-01-13,23.178241729736328
Caldas,2019-01-13,0.0
Caqueta,2019-01-13,4.900296211489712
Casanare,2019-01-13,0.0
Cauca,2019-01-13,2.548939223806526
Cesar,2019-01-13,0.0
Choco,2019-01-13,2.495635803008317
Cordoba,2019-01-13,0.0
Cundinamarca,2019-01-13,0.0
Guainia,2019-01-13,5.498217142602147
Guajira,2019-01-13,0.0
Guaviare,2019-01-13,1.6526908562154634
Huila,2019-01-13,0.05271740927885612
Magdalena,2019-01-13,0.0
Meta,2019-01-13,0.03309514721325261
Narino,2019-01-13,1.038092821491841
Norte De Santander,2019-01-13,0.0
Putumayo,2019-01-13,6.3567446930203
Quindio,2019-01-13,0.0
Risaralda,2019-01-13,0.8489996820310238
San Andres Y Providencia,2019-01-13,
Santander,2019-01-13,0.26407362864959744
Sucre,2019-01-13,0.0
Tolima,2019-01-13,0.02852336769606147
Valle Del Cauca,2019-01-13,1.8108739722776694
Vaupes,2019-01-13,8.845074990140878
